date_q,ticker,price,assetTurnover,bookValue,cashRatio,currentRatio,ebitPerShare,eps,ev,fcfMargin,fcfPerShare,grossMargin,inventoryTurnover,longtermDebtTotalAsset,longtermDebtTotalCapital,longtermDebtTotalEquity,netDebtToTotalCapital,netDebtToTotalEquity,netMargin,operatingMargin,payoutRatio,pb,pe,pfcf,pretaxMargin,ps,ptbv,quickRatio,receivablesTurnover,roa,roe,roic,rotc,salesPerShare,sgaToSale,tangibleBookValue,totalDebtToEquity,totalDebtToTotalAsset,totalDebtToTotalCapital,totalRatio,finnhubIndustry,roa_sector_ratio,roe_sector_ratio,roic_sector_ratio,rotc_sector_ratio,ev_sector_ratio,ebitPerShare_sector_ratio,"roa__agg_linear_trend__attr_""slope""__chunk_len_1__f_agg_""mean""","roa__agg_linear_trend__attr_""pvalue""__chunk_len_1__f_agg_""mean""","roe__agg_linear_trend__attr_""slope""__chunk_len_1__f_agg_""mean""","roe__agg_linear_trend__attr_""pvalue""__chunk_len_1__f_agg_""mean""","roic__agg_linear_trend__attr_""slope""__chunk_len_1__f_agg_""mean""","roic__agg_linear_trend__attr_""pvalue""__chunk_len_1__f_agg_""mean""","rotc__agg_linear_trend__attr_""slope""__chunk_len_1__f_agg_""mean""","rotc__agg_linear_trend__attr_""pvalue""__chunk_len_1__f_agg_""mean""","ev__agg_linear_trend__attr_""slope""__chunk_len_1__f_agg_""mean""","ev__agg_linear_trend__attr_""pvalue""__chunk_len_1__f_agg_""mean""","ebitPerShare__agg_linear_trend__attr_""slope""__chunk_len_1__f_agg_""mean""","ebitPerShare__agg_linear_trend__attr_""pvalue""__chunk_len_1__f_agg_""mean""",sentiment_avg_q,sentiment_sd_q,sentiment_num_q
2021-09-30,ABL,9.88740316514046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,ABR-PD,18.268046256034605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,ABR-PF,19.25201000705842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,ABTI,0.2266693571882863,,,0.1666666666666666,0.1759,,,1055.98,,-0.0003,,,0.7727,,,-1.0,-1.2,,,,,,,,,,0.1759,,-10.6667,,,,,,,0.0,0.7727,0.0,0.1746,Consumer products,11.585004706393455,,,,0.1058451718736788,,,,,,,,,,,,,,,,
2021-09-30,ACA,51.07706229917465,0.6745,1940.9,0.1697483307652799,2.0824,0.7716,0.4877,3117.97,0.0418,0.4969,0.1789,5.0845,0.2253,0.2758,0.3832,0.2558,0.3554,0.0424,0.0671,0.1396,1.2511,34.2492,10.0189,0.0538,1.2304,1.4131,1.1977,6.6103,0.0242,0.037,0.0296,0.0453,11.5041,0.8211,1718.4,0.3894,0.2289,0.2803,2.4268,Construction,0.7109283196239717,0.356755453778474,0.5570716100498729,0.5225817615504412,0.3474298340439704,1.0457376298007732,-0.0017664335664335,0.0144552000033875,-0.00131993006993,0.1352555333742479,-0.001827972027972,0.0342009593432684,-0.0013692307692307,0.2269877887705263,182.92622377622376,3.2875751619110645e-06,-0.0117447552447552,0.5106305006617999,,,
2021-09-30,ACAD,24.19838705370503,0.6368,567.0,1.072562358276644,7.2664,-0.0952,-0.0902,2573.68,,-0.8286,0.9491,1.9283,0.0088,0.0095,0.0097,-0.1668,-0.1668,-0.1102,-0.1163,,4.706,,,-0.1125,5.6245,11.4256,6.8254,8.8673,-0.2572,-0.3275,-0.3275,-0.3299,0.8189,0.0509,661.2,0.0,0.0,0.0,4.7624,Biotechnology,0.0823358595555174,0.4781149551610447,0.5253351881951296,0.5085981275259687,1.1186115458603574,0.0014984626483163,0.0184215584415584,0.000140289261875,0.0175774025974025,0.001735379755254,0.0175774025974025,0.001735379755254,0.0172123376623376,0.0019671950653757,113.08167532467532,0.0672252400601836,0.0177893506493506,0.0001121700155698,,,
2021-09-30,ACAN,0.5234032258872063,0.1348,5.51,1.372549019607843,2.0,0.0107,0.0017,23.617,,-0.0153,0.9459,,0.3051,0.4468,0.8529,0.4069,0.7731,0.0541,0.3514,,3.5131,,,0.0541,9.5355,9.9078,1.9804,,-0.0571,-0.1606,-0.0828,0.0048,0.0306,0.0541,0.94,0.9002,0.3293,0.4737,1.577,Pharmaceuticals,0.1273472048648456,0.5309013153902966,0.3133899312010118,-0.0189322169715941,0.0007304135929172,-0.020168806417157,0.0271362337662337,5.475590148009544e-05,0.0941280519480519,1.823515942048933e-05,0.0266036363636363,0.0001003406240792,0.0238580519480519,1.2850764686800722e-07,-2.033153766233766,0.0089530902669673,0.0019457142857142,0.1074992069363487,,,
2021-09-30,ACEL,12.92112898057507,1.0496,164.1,2.7465648854961833,3.026,0.1964,0.114,1289.77,0.0941,0.4851,0.3289,,0.5159,0.6293,1.8873,0.301,0.9025,0.0558,0.0962,,6.9572,70.4735,18.5637,0.076,1.8507,,2.9389,,0.0276,0.1126,0.0333,0.0844,2.0422,0.6706,,1.9988,0.5464,0.6665,1.3762,"Hotels, Restaurants & Leisure",-0.1450161082919679,-0.5896468341367999,-0.1682501312673991,-0.4647025165448519,0.004990574462508,-0.0582331330935598,0.0018416666666666,0.8162232352464119,0.0051369047619047,0.8665182257018126,0.0022261904761904,0.8082011573668675,0.008522619047619,0.3637426853167244,43.07861904761904,0.0606890078997535,0.0500059523809523,0.0780648935901324,,,
2021-09-30,ACGL,44.20742582505749,0.1997,13387.526,3.1821604280467986,0.9656,0.4854,1.0554,16707.228,0.5031,8.0955,,,0.0608,0.1691,0.2035,0.0985,0.1185,0.2104,0.0968,0.0235,1.1295,7.3167,4.8232,0.151,1.6943,1.217,0.9656,,0.0462,0.1543,0.1265,0.1163,5.0158,,12424.204,0.2035,0.0608,0.1691,1.4264,Insurance,-0.6643684500827357,1.4673881741529766,1.5073803989359469,1.6359511827871778,1.5890263962106173,0.19056992022979,0.0011053246753246,0.0003510543887464,0.0033175324675324,0.000895306289378,0.0027337662337662,0.0012849980115974,0.0022357142857142,0.006861510176675,248.16010649350648,0.0010260603622355,0.0384316883116883,0.0357555934973809,,,
2021-09-30,ACHC,58.09322584829023,0.3918,2434.4,0.4867344408628812,1.4064,1.1111,0.7272,6965.49,0.2824,2.3371,,,0.3076,0.3657,0.5806,0.3193,0.5069,0.1125,0.1719,,2.3544,13.6328,9.748,0.1452,2.8992,2.4235,1.3246,6.4248,-0.1315,-0.2952,-0.1598,0.0784,6.4642,,2365.0,0.5875,0.3113,0.3701,2.1269,Health Care,0.4163275968335291,0.9763356994091896,0.6967437592805311,-0.3495105999380528,0.7299938544229108,-0.0386368126143856,-0.0057883116883116,0.0010211703958691,-0.0145484415584415,0.0012119997974116,-0.006975974025974,0.0009929040254321,0.0004168831168831,0.4691375280368586,-45.54712987012987,0.128185290748775,0.0065046753246753,0.7758065040782993,,,
2021-09-30,ACIC,3.592830696413594,0.2378,,0.8949619771863118,,-0.4326,-0.3326,,0.5101,-6.706,,,0.0472,0.3166,0.4633,-0.2401,-0.3513,-0.0879,-0.1143,0.149,,,,-0.1143,,,,,-0.0295,-0.3858,-0.2741,-0.3762,3.7837,,,0.4633,0.0472,0.3166,1.1065,Insurance,0.4242179497281538,-3.6689459338186543,-3.266189465204293,-5.291873043547173,,-0.1698404357054123,,,,,,,,,,,,,,,
2021-09-30,ACLX,16.719487263606144,,,5.263157894736842,10.0827,-0.4866,-0.4861,,,,,,,,,-0.5401,-0.5401,,,,,,,,,,9.8571,,,,,,0.0,,,0.0,0.0,0.0,9.4156,Biotechnology,,,,,,0.0076591588725917,,,,,,,,,,,,,,,
2021-09-30,ACNB,30.123780035203502,,269.8,,,,,288.798,,3.8391,,,0.0695,0.3313,0.7156,,,,,0.298,0.9051,8.0355,7.2878,,,0.9271,,,0.0113,0.1156,0.1016,,,,263.4,0.1653,0.016,0.1419,1.1069,Banking,1.1771399701679257,1.146862183526177,1.4707506736471894,,4.396514512446158e-05,,,,,,,,,,,,,,,,
2021-09-30,ACT,18.891228921951782,0.0975,4201.4,,,1.1504,0.8422,3859.28,0.501,3.8231,,,0.1235,0.1497,0.1761,0.0583,0.0686,0.4895,0.6686,,0.85,,,0.6229,,,,,0.0392,0.0565,0.0478,0.0658,1.7207,,,0.1761,0.1235,0.1497,3.3473,Financial Services,-0.8649945522379845,0.3906128473602522,-1.2309118533206294,-1.120099517843531,0.006965710378658,0.0211748724576692,,,,,,,,,,,,,,,
2021-09-30,ACU,31.30607112761467,1.2985,76.548,0.2774814349963393,4.845,0.7297,0.5042,153.983,0.203,0.4716,0.3548,2.3339,0.3052,0.3598,0.5639,0.3178,0.4981,0.0427,0.0618,0.1299,1.5135,8.6682,5.6387,0.0556,0.6539,1.9659,2.1647,5.1923,0.098,0.1921,0.117,0.1411,11.8095,0.6452,58.933,0.5674,0.3071,0.362,2.1798,Commercial Services & Supplies,0.0056876889971656,-0.1972530383744953,-0.2793042697745036,-0.4647593198901179,0.0315470127297397,-0.8779022675898344,0.001494935064935,0.0179708704030751,0.0025335064935064,0.0359325517628542,0.0019661038961038,0.0114793822498982,0.001651948051948,0.01477506131081,2.034405064935065,0.0269772758423998,0.0307333766233766,0.0282535694946862,,,
2021-09-30,ADAG,6.287354826927185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,ADC-PA,18.071959126380182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,ADD,1490.3225806451612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,ADOOY,6.003225172719648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,ADSE,8.386419280882805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,ADTX,33886.45161290323,,11.37,1.5194444444444444,3.4417,-857.0,-976.0,29.7887,,-1765.0,,,,,,-0.6028,-0.8408,,,,3.2498,,,,,2.3893,3.325,,-1.6214,,,,,,10.69,0.3949,0.0505,0.2831,2.9637,Biotechnology,0.5190488440253341,,,,0.0129472132340347,13.489311865620914,,,,,,,,,,,,,,,
2021-09-30,AEI,8.141935510020103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,AEO,19.58406795993928,1.3169,1275.5,0.6476859074362974,2.0822,0.8042,0.5816,5656.63,0.1349,1.2065,0.4207,5.9682,0.0949,0.2064,0.2601,-0.1036,-0.1305,0.1017,0.1407,0.4848,4.5654,20.9014,13.1353,0.1343,1.279,4.7684,1.2733,34.674,0.0806,0.2419,0.1884,0.271,5.7166,0.5793,1221.2,0.2601,0.0949,0.2064,1.5747,Retail,1.971972105254398,0.9195396239189126,0.935702788532649,1.6666142955258587,0.1106466811870067,-0.2295330547802053,-0.0080623376623376,0.0003343905167252,-0.0120188311688311,0.0181970709574079,-0.0116922077922077,0.0077033480340017,-0.0177766233766233,0.0028718101828207,65.17877922077923,0.1289508052557387,-0.0183514285714285,0.4175720226908621,,,
2021-09-30,AER,59.47489984573856,0.1131,9855.0,0.5053970701619122,1.5528,5.7859,3.3532,33939.69,0.2033,11.1669,0.9622,14.2351,0.6636,0.7365,2.7945,0.7014,2.6615,0.3063,0.5284,,0.7824,6.9036,,0.3538,1.6286,0.8517,0.7548,35.0704,0.0225,0.101,0.025,0.0589,10.949,0.0378,9053.0,2.7945,0.6636,0.7365,1.3114,Trading Companies & Distributors,0.3383321141185076,0.7105238140507654,0.2617949225936093,0.3825413821552072,2.928701425992826,3.804091948820824,-0.0012635064935064,0.0025844892691762,-0.0064136363636363,0.001363927555684,-0.0014572727272727,0.0020229568627848,-0.0011931168831168,0.0097265486114535,-16.894298701298684,0.7443087976760647,0.0241722077922078,0.7338409542209495,,,
2021-09-30,AERGP,3.7936298847198486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,AERT,9.780725971344978,,,0.0003743968051472,0.0004,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0004,,,,,,,,,,0.2443,,0.991,Professional Services,,,,,,-0.0,,,,,,,,,,,,,,,
2021-09-30,AFBI,15.492435486085954,,119.7,,,,,96.5605,,2.0522,,,,,,,,,,,0.8067,12.5403,6.7752,,,0.957,,,0.0096,0.0711,0.0571,,,,100.9,0.0,0.0,0.0,1.1786,Banking,1.000048116248857,0.705379768587467,0.8265734593036861,,1.469988156355159e-05,,,,,,,,,,,,,,,,
2021-09-30,AFG,107.32989428120274,0.1008,5601.0,23.53146853146853,4.7692,3.4155,2.5704,9211.6,0.2797,23.5294,,,0.0682,0.2595,0.3505,-0.1854,-0.2503,0.1249,0.1659,0.6693,1.8949,4.5761,3.5842,0.1522,1.6514,1.9052,4.7692,,0.0365,0.3584,0.2726,0.1319,20.5869,,5571.0,0.3505,0.0682,0.2595,1.2416,Insurance,-0.5248798361043259,3.408372790773991,3.248315389327582,1.8553908943218291,0.8761163462504805,1.340938530170679,0.0001666501359782,8.476149410850396e-76,0.0015429003359462,1.2770507580768406e-82,0.0011710718285074,5.878541949425124e-83,0.0005309854423292,4.1481459693737154e-70,12.008777795552708,1.8004238690996895e-20,-0.0049073876179811,2.0408551814057781e-75,,,
2021-09-30,AFG,107.32989428120274,0.1008,5601.0,23.53146853146853,4.7692,3.4155,2.5704,9211.6,0.2797,23.5294,,,0.0682,0.2595,0.3505,-0.1854,-0.2503,0.1249,0.1659,0.6693,1.8949,4.5761,3.5842,0.1522,1.6514,1.9052,4.7692,,0.0365,0.3584,0.2726,0.1319,20.5869,,5571.0,0.3505,0.0682,0.2595,1.2416,Insurance,-0.5248798361043259,3.408372790773991,3.248315389327582,1.8553908943218291,0.8761163462504805,1.340938530170679,0.0001666501359782,8.476149410850396e-76,0.0015429003359462,1.2770507580768406e-82,0.0011710718285074,5.878541949425124e-83,0.0005309854423292,4.1481459693737154e-70,12.008777795552708,1.8004238690996895e-20,-0.0049073876179811,2.0408551814057781e-75,,,
2021-09-30,AFG,107.32989428120274,0.1008,5601.0,23.53146853146853,4.7692,3.4155,2.5704,9211.6,0.2797,23.5294,,,0.0682,0.2595,0.3505,-0.1854,-0.2503,0.1249,0.1659,0.6693,1.8949,4.5761,3.5842,0.1522,1.6514,1.9052,4.7692,,0.0365,0.3584,0.2726,0.1319,20.5869,,5571.0,0.3505,0.0682,0.2595,1.2416,Insurance,-0.5248798361043259,3.408372790773991,3.248315389327582,1.8553908943218291,0.8761163462504805,1.340938530170679,0.0001666501359782,8.476149410850396e-76,0.0015429003359462,1.2770507580768406e-82,0.0011710718285074,5.878541949425124e-83,0.0005309854423292,4.1481459693737154e-70,12.008777795552708,1.8004238690996895e-20,-0.0049073876179811,2.0408551814057781e-75,,,
2021-09-30,AFG,107.32989428120274,0.1008,5601.0,23.53146853146853,4.7692,3.4155,2.5704,9211.6,0.2797,23.5294,,,0.0682,0.2595,0.3505,-0.1854,-0.2503,0.1249,0.1659,0.6693,1.8949,4.5761,3.5842,0.1522,1.6514,1.9052,4.7692,,0.0365,0.3584,0.2726,0.1319,20.5869,,5571.0,0.3505,0.0682,0.2595,1.2416,Insurance,-0.5248798361043259,3.408372790773991,3.248315389327582,1.8553908943218291,0.8761163462504805,1.340938530170679,0.0001666501359782,8.476149410850396e-76,0.0015429003359462,1.2770507580768406e-82,0.0011710718285074,5.878541949425124e-83,0.0005309854423292,4.1481459693737154e-70,12.008777795552708,1.8004238690996895e-20,-0.0049073876179811,2.0408551814057781e-75,,,
2021-09-30,AFG,107.32989428120274,0.1008,5601.0,23.53146853146853,4.7692,3.4155,2.5704,9211.6,0.2797,23.5294,,,0.0682,0.2595,0.3505,-0.1854,-0.2503,0.1249,0.1659,0.6693,1.8949,4.5761,3.5842,0.1522,1.6514,1.9052,4.7692,,0.0365,0.3584,0.2726,0.1319,20.5869,,5571.0,0.3505,0.0682,0.2595,1.2416,Insurance,-0.5248798361043259,3.408372790773991,3.248315389327582,1.8553908943218291,0.8761163462504805,1.340938530170679,0.0001666501359782,8.476149410850396e-76,0.0015429003359462,1.2770507580768406e-82,0.0011710718285074,5.878541949425124e-83,0.0005309854423292,4.1481459693737154e-70,12.008777795552708,1.8004238690996895e-20,-0.0049073876179811,2.0408551814057781e-75,,,
2021-09-30,AFG,107.32989428120274,0.1008,5601.0,23.53146853146853,4.7692,3.4155,2.5704,9211.6,0.2797,23.5294,,,0.0682,0.2595,0.3505,-0.1854,-0.2503,0.1249,0.1659,0.6693,1.8949,4.5761,3.5842,0.1522,1.6514,1.9052,4.7692,,0.0365,0.3584,0.2726,0.1319,20.5869,,5571.0,0.3505,0.0682,0.2595,1.2416,Insurance,-0.5248798361043259,3.408372790773991,3.248315389327582,1.8553908943218291,0.8761163462504805,1.340938530170679,0.0001666501359782,8.476149410850396e-76,0.0015429003359462,1.2770507580768406e-82,0.0011710718285074,5.878541949425124e-83,0.0005309854423292,4.1481459693737154e-70,12.008777795552708,1.8004238690996895e-20,-0.0049073876179811,2.0408551814057781e-75,,,
2021-09-30,AFG,107.32989428120274,0.1008,5601.0,23.53146853146853,4.7692,3.4155,2.5704,9211.6,0.2797,23.5294,,,0.0682,0.2595,0.3505,-0.1854,-0.2503,0.1249,0.1659,0.6693,1.8949,4.5761,3.5842,0.1522,1.6514,1.9052,4.7692,,0.0365,0.3584,0.2726,0.1319,20.5869,,5571.0,0.3505,0.0682,0.2595,1.2416,Insurance,-0.5248798361043259,3.408372790773991,3.248315389327582,1.8553908943218291,0.8761163462504805,1.340938530170679,0.0001666501359782,8.476149410850396e-76,0.0015429003359462,1.2770507580768406e-82,0.0011710718285074,5.878541949425124e-83,0.0005309854423292,4.1481459693737154e-70,12.008777795552708,1.8004238690996895e-20,-0.0049073876179811,2.0408551814057781e-75,,,
2021-09-30,AFG,107.32989428120274,0.1008,5601.0,23.53146853146853,4.7692,3.4155,2.5704,9211.6,0.2797,23.5294,,,0.0682,0.2595,0.3505,-0.1854,-0.2503,0.1249,0.1659,0.6693,1.8949,4.5761,3.5842,0.1522,1.6514,1.9052,4.7692,,0.0365,0.3584,0.2726,0.1319,20.5869,,5571.0,0.3505,0.0682,0.2595,1.2416,Insurance,-0.5248798361043259,3.408372790773991,3.248315389327582,1.8553908943218291,0.8761163462504805,1.340938530170679,0.0001666501359782,8.476149410850396e-76,0.0015429003359462,1.2770507580768406e-82,0.0011710718285074,5.878541949425124e-83,0.0005309854423292,4.1481459693737154e-70,12.008777795552708,1.8004238690996895e-20,-0.0049073876179811,2.0408551814057781e-75,,,
2021-09-30,AFG,107.32989428120274,0.1008,5601.0,23.53146853146853,4.7692,3.4155,2.5704,9211.6,0.2797,23.5294,,,0.0682,0.2595,0.3505,-0.1854,-0.2503,0.1249,0.1659,0.6693,1.8949,4.5761,3.5842,0.1522,1.6514,1.9052,4.7692,,0.0365,0.3584,0.2726,0.1319,20.5869,,5571.0,0.3505,0.0682,0.2595,1.2416,Insurance,-0.5248798361043259,3.408372790773991,3.248315389327582,1.8553908943218291,0.8761163462504805,1.340938530170679,0.0001666501359782,8.476149410850396e-76,0.0015429003359462,1.2770507580768406e-82,0.0011710718285074,5.878541949425124e-83,0.0005309854423292,4.1481459693737154e-70,12.008777795552708,1.8004238690996895e-20,-0.0049073876179811,2.0408551814057781e-75,,,
2021-09-30,AFGD,22.125210515914425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,AFGE,20.06631817356233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,AFRAF,4.522096803111415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
