,symbol,year,month,change,mspr,ticker
15,HASI,2024.0,6.0,54711.0,100.0,HASI
0,AZPN,2019.0,1.0,0.0,0.0,AZPN
1,AZPN,2019.0,2.0,-7095.0,-100.0,AZPN
2,AZPN,2019.0,9.0,-9192.0,-100.0,AZPN
3,AZPN,2019.0,10.0,-2310.0,-100.0,AZPN
4,AZPN,2020.0,3.0,-5113.0,-100.0,AZPN
5,AZPN,2020.0,5.0,-1577.0,-3.6955452,AZPN
6,AZPN,2020.0,6.0,-8203.0,-100.0,AZPN
7,AZPN,2020.0,7.0,2012.0,100.0,AZPN
8,AZPN,2020.0,8.0,-2006.0,-100.0,AZPN
9,AZPN,2020.0,9.0,-3570.0,-54.090908,AZPN
10,AZPN,2020.0,10.0,-1289.0,-100.0,AZPN
11,AZPN,2020.0,12.0,51808.0,78.958755,AZPN
12,AZPN,2021.0,1.0,-164.0,-6.7880793,AZPN
13,AZPN,2021.0,2.0,-3488.0,-100.0,AZPN
14,AZPN,2021.0,3.0,8454.0,42.055515,AZPN
15,AZPN,2021.0,4.0,-1102.0,-100.0,AZPN
16,AZPN,2021.0,5.0,2977.0,3.0059474,AZPN
17,AZPN,2021.0,6.0,-608.0,-100.0,AZPN
18,AZPN,2021.0,7.0,-3288.0,-10.759162,AZPN
19,AZPN,2021.0,8.0,-3288.0,-100.0,AZPN
20,AZPN,2021.0,9.0,8688.0,100.0,AZPN
21,AZPN,2021.0,10.0,14271.0,100.0,AZPN
22,AZPN,2021.0,11.0,0.0,0.0,AZPN
23,AZPN,2021.0,12.0,-5980.0,-100.0,AZPN
24,AZPN,2022.0,3.0,752.0,100.0,AZPN
25,AZPN,2022.0,4.0,9263.0,100.0,AZPN
26,AZPN,2022.0,5.0,612587.0,99.76516,AZPN
27,AZPN,2022.0,6.0,109556.0,90.71308,AZPN
28,AZPN,2022.0,7.0,727.0,100.0,AZPN
29,AZPN,2022.0,9.0,43417.0,49.87192,AZPN
30,AZPN,2022.0,11.0,-134190.0,-33.265903,AZPN
31,AZPN,2022.0,12.0,-5575.0,-100.0,AZPN
32,AZPN,2023.0,2.0,17856.0,87.34957,AZPN
33,AZPN,2023.0,3.0,-4155.0,-100.0,AZPN
34,AZPN,2023.0,5.0,0.0,0.0,AZPN
35,AZPN,2023.0,6.0,-4783.0,-100.0,AZPN
36,AZPN,2023.0,9.0,69303.0,86.03618,AZPN
37,AZPN,2023.0,10.0,1255.0,100.0,AZPN
38,AZPN,2023.0,11.0,-1682.0,-100.0,AZPN
39,AZPN,2023.0,12.0,-5760.0,-100.0,AZPN
40,AZPN,2024.0,3.0,-3510.0,-100.0,AZPN
41,AZPN,2024.0,5.0,-5892.0,-45.448936,AZPN
42,AZPN,2024.0,6.0,-2061.0,-33.172382,AZPN
43,AZPN,2024.0,7.0,11178.0,100.0,AZPN
0,UPXI,2021.0,7.0,1250000.0,100.0,UPXI
1,UPXI,2022.0,9.0,150000.0,100.0,UPXI
2,UPXI,2022.0,12.0,47778.0,100.0,UPXI
3,UPXI,2023.0,3.0,13001.0,100.0,UPXI
4,UPXI,2023.0,5.0,22776.0,100.0,UPXI
5,UPXI,2023.0,6.0,79945.0,100.0,UPXI
6,UPXI,2023.0,11.0,375000.0,100.0,UPXI
7,UPXI,2023.0,12.0,156391.0,100.0,UPXI
8,UPXI,2024.0,3.0,180786.0,100.0,UPXI
0,CBU,2019.0,1.0,31832.0,40.33145,CBU
1,CBU,2019.0,2.0,-11369.0,-100.0,CBU
2,CBU,2019.0,3.0,1381.0,5.5908666,CBU
3,CBU,2019.0,9.0,-390.0,-100.0,CBU
4,CBU,2019.0,10.0,10271.0,17.515049,CBU
5,CBU,2019.0,11.0,-2432.0,-13.324567,CBU
6,CBU,2019.0,12.0,-3000.0,-5.2043576,CBU
7,CBU,2020.0,4.0,-2410.0,-10.665605,CBU
8,CBU,2020.0,6.0,-4385.0,-78.09439,CBU
9,CBU,2020.0,9.0,0.0,0.0,CBU
10,CBU,2020.0,10.0,0.0,0.0,CBU
11,CBU,2020.0,11.0,-4207.0,-8.751638,CBU
12,CBU,2020.0,12.0,-8609.0,-33.84174,CBU
13,CBU,2021.0,1.0,7134.0,100.0,CBU
14,CBU,2021.0,2.0,-7545.0,-9.784343,CBU
15,CBU,2021.0,3.0,4114.0,15.220126,CBU
16,CBU,2021.0,5.0,956.0,27.205463,CBU
17,CBU,2021.0,6.0,13526.0,100.0,CBU
18,CBU,2021.0,9.0,269.0,100.0,CBU
19,CBU,2021.0,10.0,1467.0,80.29556,CBU
20,CBU,2021.0,11.0,0.0,0.0,CBU
21,CBU,2021.0,12.0,-6585.0,-25.327898,CBU
22,CBU,2022.0,1.0,919.0,6.5675697,CBU
23,CBU,2022.0,3.0,36811.0,70.707436,CBU
24,CBU,2022.0,4.0,-9820.0,-86.56558,CBU
25,CBU,2022.0,5.0,-2000.0,-100.0,CBU
26,CBU,2022.0,6.0,-965.0,-43.52729,CBU
27,CBU,2022.0,8.0,-500.0,-100.0,CBU
28,CBU,2022.0,9.0,607.0,100.0,CBU
29,CBU,2022.0,10.0,-839.0,-46.481995,CBU
30,CBU,2022.0,11.0,0.0,0.0,CBU
31,CBU,2022.0,12.0,-9446.0,-49.065033,CBU
32,CBU,2023.0,1.0,0.0,0.0,CBU
33,CBU,2023.0,2.0,-1000.0,-100.0,CBU
34,CBU,2023.0,3.0,76029.0,60.75467,CBU
35,CBU,2023.0,5.0,1128.0,100.0,CBU
36,CBU,2023.0,6.0,-1136.0,-18.240206,CBU
37,CBU,2023.0,8.0,2009.0,100.0,CBU
38,CBU,2023.0,9.0,4919.0,100.0,CBU
39,CBU,2023.0,10.0,1124.0,76.151764,CBU
40,CBU,2023.0,11.0,0.0,0.0,CBU
41,CBU,2023.0,12.0,-9005.0,-73.13409,CBU
42,CBU,2024.0,1.0,-8448.0,-22.329123,CBU
43,CBU,2024.0,2.0,-2631.0,-13.735317,CBU
44,CBU,2024.0,3.0,64904.0,64.23595,CBU
45,CBU,2024.0,4.0,3544.0,54.75896,CBU
46,CBU,2024.0,6.0,-59.0,-1.5352589,CBU
0,PHIN,2023.0,7.0,519619.0,0.5495891,PHIN
1,PHIN,2023.0,8.0,264992.0,100.0,PHIN
2,PHIN,2023.0,9.0,11459.0,100.0,PHIN
3,PHIN,2023.0,12.0,-35189.0,-72.042175,PHIN
4,PHIN,2024.0,2.0,88667.0,58.72648,PHIN
5,PHIN,2024.0,3.0,5321.0,91.50473,PHIN
6,PHIN,2024.0,5.0,16657.0,74.11346,PHIN
7,PHIN,2024.0,6.0,2272.0,38.326584,PHIN
8,PHIN,2024.0,8.0,5233.0,100.0,PHIN
0,HYEX,2019.0,2.0,1620000.0,100.0,HYEX
1,HYEX,2019.0,12.0,2200000.0,100.0,HYEX
2,HYEX,2020.0,4.0,610112.0,100.0,HYEX
3,HYEX,2020.0,10.0,300000.0,100.0,HYEX
4,HYEX,2021.0,12.0,200000.0,100.0,HYEX
5,HYEX,2023.0,6.0,500000.0,100.0,HYEX
0,PTVE,2020.0,9.0,124251.0,100.0,PTVE
1,PTVE,2020.0,11.0,10000.0,100.0,PTVE
2,PTVE,2021.0,3.0,15283.0,100.0,PTVE
3,PTVE,2021.0,9.0,6061.0,3.585945,PTVE
4,PTVE,2022.0,2.0,30003.0,100.0,PTVE
5,PTVE,2022.0,3.0,713864.0,93.33459,PTVE
6,PTVE,2022.0,4.0,10000.0,100.0,PTVE
7,PTVE,2022.0,5.0,93843.0,100.0,PTVE
8,PTVE,2022.0,6.0,66420.0,72.88969,PTVE
9,PTVE,2022.0,8.0,-3688.0,-100.0,PTVE
10,PTVE,2022.0,9.0,-7774.0,-100.0,PTVE
11,PTVE,2023.0,3.0,616863.0,83.99104,PTVE
12,PTVE,2023.0,5.0,1292.0,100.0,PTVE
13,PTVE,2023.0,6.0,42123.0,54.322117,PTVE
14,PTVE,2024.0,3.0,323005.0,44.27607,PTVE
15,PTVE,2024.0,5.0,-12432.0,-70.821465,PTVE
16,PTVE,2024.0,6.0,33239.0,47.8624,PTVE
0,ICFI,2019.0,1.0,50148.0,46.617214,ICFI
1,ICFI,2019.0,3.0,29995.0,27.997387,ICFI
2,ICFI,2019.0,11.0,-3721.0,-5.839519,ICFI
3,ICFI,2020.0,4.0,-4746.0,-100.0,ICFI
4,ICFI,2020.0,5.0,4116.0,97.720795,ICFI
5,ICFI,2020.0,6.0,-12795.0,-96.573326,ICFI
6,ICFI,2020.0,7.0,11082.0,100.0,ICFI
7,ICFI,2020.0,8.0,4000.0,100.0,ICFI
8,ICFI,2020.0,9.0,-1421.0,-100.0,ICFI
9,ICFI,2020.0,10.0,1459.0,100.0,ICFI
10,ICFI,2020.0,11.0,1823.0,43.643764,ICFI
11,ICFI,2020.0,12.0,26328.0,12.33566,ICFI
12,ICFI,2021.0,1.0,24723.0,38.826855,ICFI
13,ICFI,2021.0,2.0,-9593.0,-100.0,ICFI
14,ICFI,2021.0,3.0,5069.0,13.308304,ICFI
15,ICFI,2021.0,4.0,-2500.0,-100.0,ICFI
16,ICFI,2021.0,5.0,-7975.0,-100.0,ICFI
17,ICFI,2021.0,6.0,280.0,100.0,ICFI
18,ICFI,2021.0,7.0,11186.0,100.0,ICFI
19,ICFI,2021.0,8.0,-114.0,-100.0,ICFI
20,ICFI,2021.0,10.0,-5406.0,-100.0,ICFI
21,ICFI,2021.0,11.0,9633.0,53.555344,ICFI
22,ICFI,2021.0,12.0,-3267.0,-2.9282327,ICFI
23,ICFI,2022.0,1.0,7283.0,26.110495,ICFI
24,ICFI,2022.0,2.0,716.0,100.0,ICFI
25,ICFI,2022.0,3.0,16337.0,43.59672,ICFI
26,ICFI,2022.0,5.0,-279.0,-15.970235,ICFI
27,ICFI,2022.0,6.0,303.0,100.0,ICFI
28,ICFI,2022.0,7.0,10703.0,100.0,ICFI
29,ICFI,2022.0,8.0,-5023.0,-100.0,ICFI
30,ICFI,2022.0,9.0,-10100.0,-9.377902,ICFI
31,ICFI,2022.0,10.0,-4900.0,-100.0,ICFI
32,ICFI,2022.0,11.0,918.0,4.0569205,ICFI
33,ICFI,2022.0,12.0,176.0,100.0,ICFI
34,ICFI,2023.0,1.0,11556.0,51.640003,ICFI
35,ICFI,2023.0,3.0,17252.0,19.35817,ICFI
36,ICFI,2023.0,6.0,-4720.0,-89.393936,ICFI
37,ICFI,2023.0,7.0,8211.0,100.0,ICFI
38,ICFI,2023.0,8.0,-20339.0,-100.0,ICFI
39,ICFI,2023.0,11.0,-2933.0,-22.855139,ICFI
40,ICFI,2023.0,12.0,-4829.0,-93.38619,ICFI
41,ICFI,2024.0,1.0,10863.0,27.672909,ICFI
42,ICFI,2024.0,2.0,-2500.0,-100.0,ICFI
43,ICFI,2024.0,3.0,14860.0,17.767893,ICFI
44,ICFI,2024.0,6.0,83.0,100.0,ICFI
45,ICFI,2024.0,7.0,2137.0,19.253986,ICFI
46,ICFI,2024.0,8.0,-2500.0,-100.0,ICFI
0,D,2019.0,1.0,45465.0,100.0,D
1,D,2019.0,2.0,65064.0,44.83709,D
2,D,2019.0,3.0,7338.0,75.12285,D
3,D,2019.0,4.0,39.0,100.0,D
4,D,2019.0,5.0,2124.0,100.0,D
5,D,2019.0,6.0,38.0,100.0,D
6,D,2019.0,7.0,38.0,100.0,D
7,D,2019.0,8.0,38.0,100.0,D
8,D,2019.0,9.0,37.0,100.0,D
9,D,2019.0,10.0,-183.0,-71.76471,D
10,D,2019.0,11.0,-12911.0,-99.44543,D
11,D,2019.0,12.0,-5814.0,-98.77676,D
12,D,2020.0,2.0,36450.0,35.694,D
13,D,2020.0,5.0,24781.0,100.0,D
14,D,2020.0,7.0,37.0,100.0,D
15,D,2020.0,9.0,-50000.0,-100.0,D
16,D,2020.0,10.0,-38071.0,-61.47524,D
17,D,2020.0,11.0,-50000.0,-100.0,D
18,D,2020.0,12.0,-64927.0,-100.0,D
19,D,2021.0,1.0,-3461.0,-35.809624,D
20,D,2021.0,2.0,91159.0,47.48384,D
21,D,2021.0,3.0,16401.0,100.0,D
22,D,2021.0,5.0,10042.0,100.0,D
23,D,2021.0,10.0,-5739.0,-100.0,D
24,D,2021.0,11.0,5817.0,100.0,D
25,D,2022.0,1.0,2410.0,61.29196,D
26,D,2022.0,2.0,65517.0,56.801888,D
27,D,2022.0,5.0,27927.0,100.0,D
28,D,2022.0,6.0,-6250.0,-100.0,D
29,D,2022.0,8.0,2607.0,100.0,D
30,D,2022.0,10.0,-5739.0,-100.0,D
31,D,2022.0,12.0,-452.0,-3.75166,D
32,D,2023.0,1.0,4169.0,45.27093,D
33,D,2023.0,2.0,27173.0,34.402733,D
34,D,2023.0,5.0,37102.0,100.0,D
35,D,2023.0,6.0,-6196.0,-98.286804,D
36,D,2023.0,10.0,-5739.0,-100.0,D
37,D,2023.0,12.0,-2899.0,-25.553106,D
38,D,2024.0,1.0,1959.0,50.60708,D
39,D,2024.0,2.0,12320.0,15.06923,D
40,D,2024.0,3.0,23865.0,100.0,D
41,D,2024.0,5.0,44029.0,100.0,D
0,BEEM,2020.0,10.0,41500.0,100.0,BEEM
1,BEEM,2020.0,11.0,-20000.0,-100.0,BEEM
2,BEEM,2021.0,1.0,-4050.0,-100.0,BEEM
3,BEEM,2021.0,4.0,7394.0,53.217216,BEEM
4,BEEM,2021.0,5.0,-10000.0,-100.0,BEEM
5,BEEM,2021.0,6.0,-17349.0,-99.85036,BEEM
6,BEEM,2021.0,7.0,-1500.0,-100.0,BEEM
7,BEEM,2021.0,8.0,-23130.0,-26.770834,BEEM
8,BEEM,2021.0,9.0,9800.0,100.0,BEEM
9,BEEM,2021.0,10.0,-1400.0,-100.0,BEEM
10,BEEM,2022.0,1.0,6136.0,70.2381,BEEM
11,BEEM,2022.0,4.0,-1500.0,-100.0,BEEM
12,BEEM,2022.0,10.0,9062.0,31.978262,BEEM
13,BEEM,2022.0,11.0,64395.0,29.190182,BEEM
14,BEEM,2023.0,2.0,-4980.0,-100.0,BEEM
15,BEEM,2023.0,6.0,16975.0,85.840706,BEEM
16,BEEM,2023.0,10.0,-620.0,-100.0,BEEM
17,BEEM,2023.0,12.0,1420.0,100.0,BEEM
18,BEEM,2024.0,1.0,50000.0,100.0,BEEM
19,BEEM,2024.0,6.0,-437.0,-100.0,BEEM
20,BEEM,2024.0,7.0,80644.0,100.0,BEEM
0,HFFG,2019.0,9.0,-1203803.0,-100.0,HFFG
1,HFFG,2021.0,7.0,104290.0,100.0,HFFG
2,HFFG,2022.0,7.0,-8765.0,-100.0,HFFG
3,HFFG,2022.0,9.0,276604.0,100.0,HFFG
4,HFFG,2023.0,1.0,-893.0,-2.035699,HFFG
5,HFFG,2023.0,3.0,5943.0,16.05045,HFFG
6,HFFG,2023.0,4.0,402860.0,97.460785,HFFG
7,HFFG,2023.0,8.0,100048.0,100.0,HFFG
8,HFFG,2023.0,9.0,39952.0,100.0,HFFG
9,HFFG,2024.0,4.0,119329.0,100.0,HFFG
10,HFFG,2024.0,6.0,605678.0,100.0,HFFG
11,HFFG,2024.0,8.0,38836.0,100.0,HFFG
0,PPT,2022.0,10.0,283.0,100.0,PPT
1,PPT,2022.0,11.0,272.0,100.0,PPT
2,PPT,2022.0,12.0,268.0,100.0,PPT
3,PPT,2023.0,4.0,-180000.0,-100.0,PPT
4,PPT,2023.0,6.0,276.0,100.0,PPT
0,FDBC,2019.0,1.0,-11452.0,-100.0,FDBC
1,FDBC,2019.0,2.0,7642.0,50.683113,FDBC
2,FDBC,2019.0,3.0,-7966.0,-100.0,FDBC
3,FDBC,2020.0,5.0,4370.0,100.0,FDBC
4,FDBC,2020.0,6.0,0.0,0.0,FDBC
5,FDBC,2020.0,8.0,700.0,100.0,FDBC
6,FDBC,2020.0,11.0,-420.0,-100.0,FDBC
7,FDBC,2021.0,1.0,2000.0,100.0,FDBC
8,FDBC,2021.0,2.0,19077.0,100.0,FDBC
9,FDBC,2021.0,3.0,-4844.0,-97.42558,FDBC
10,FDBC,2021.0,8.0,1841.0,100.0,FDBC
11,FDBC,2021.0,9.0,2759.0,100.0,FDBC
12,FDBC,2021.0,11.0,20.0,1.010101,FDBC
13,FDBC,2021.0,12.0,215.0,10.941476,FDBC
14,FDBC,2022.0,2.0,27250.0,100.0,FDBC
15,FDBC,2022.0,4.0,1000.0,100.0,FDBC
16,FDBC,2022.0,5.0,9203.0,100.0,FDBC
17,FDBC,2022.0,6.0,1472.0,100.0,FDBC
18,FDBC,2022.0,8.0,-275.0,-15.942029,FDBC
19,FDBC,2022.0,9.0,224.0,100.0,FDBC
20,FDBC,2022.0,12.0,-1782.0,-80.34265,FDBC
21,FDBC,2023.0,2.0,22543.0,79.362785,FDBC
22,FDBC,2023.0,5.0,8260.0,100.0,FDBC
23,FDBC,2023.0,6.0,-3512.0,-29.71738,FDBC
24,FDBC,2023.0,7.0,-7495.0,-45.47661,FDBC
25,FDBC,2023.0,9.0,2233.0,100.0,FDBC
26,FDBC,2023.0,12.0,-149.0,-27.041742,FDBC
27,FDBC,2024.0,2.0,13699.0,83.71937,FDBC
28,FDBC,2024.0,3.0,78.0,20.207254,FDBC
29,FDBC,2024.0,6.0,253.0,100.0,FDBC
30,FDBC,2024.0,7.0,-1000.0,-100.0,FDBC
31,FDBC,2024.0,8.0,5000.0,100.0,FDBC
0,VHI,2020.0,5.0,30000.0,100.0,VHI
1,VHI,2020.0,6.0,1683.0,100.0,VHI
2,VHI,2020.0,8.0,1500.0,100.0,VHI
3,VHI,2020.0,11.0,166.0,100.0,VHI
4,VHI,2021.0,5.0,2400.0,100.0,VHI
5,VHI,2022.0,5.0,2400.0,100.0,VHI
6,VHI,2022.0,12.0,1000.0,100.0,VHI
7,VHI,2023.0,5.0,9000.0,100.0,VHI
8,VHI,2024.0,5.0,6300.0,100.0,VHI
0,MNMD,2022.0,1.0,-190287.0,-100.0,MNMD
1,MNMD,2022.0,2.0,266553.0,49.33362,MNMD
2,MNMD,2022.0,3.0,-22815.0,-100.0,MNMD
3,MNMD,2022.0,4.0,-32148.0,-100.0,MNMD
4,MNMD,2022.0,5.0,5833570.0,97.52221,MNMD
5,MNMD,2022.0,6.0,5137275.0,96.8233,MNMD
6,MNMD,2022.0,7.0,-56286.0,-100.0,MNMD
7,MNMD,2022.0,8.0,1405272.0,96.85947,MNMD
8,MNMD,2022.0,9.0,-3819.0,-100.0,MNMD
9,MNMD,2022.0,10.0,-3612.0,-100.0,MNMD
10,MNMD,2022.0,12.0,-5072.0,-100.0,MNMD
11,MNMD,2023.0,3.0,863150.0,97.32762,MNMD
12,MNMD,2023.0,4.0,200000.0,100.0,MNMD
13,MNMD,2023.0,6.0,162152.0,70.50332,MNMD
14,MNMD,2023.0,8.0,-20000.0,-100.0,MNMD
15,MNMD,2023.0,9.0,-26179.0,-100.0,MNMD
16,MNMD,2023.0,12.0,-25663.0,-67.24576,MNMD
17,MNMD,2024.0,1.0,0.0,0.0,MNMD
18,MNMD,2024.0,2.0,1050000.0,100.0,MNMD
19,MNMD,2024.0,3.0,-28657.0,-69.628494,MNMD
20,MNMD,2024.0,6.0,42092.0,34.230045,MNMD
0,NPO,2019.0,1.0,-38.0,-3.1879194,NPO
1,NPO,2019.0,2.0,39871.0,43.234188,NPO
2,NPO,2019.0,3.0,75.0,100.0,NPO
3,NPO,2020.0,7.0,2068.0,34.861767,NPO
4,NPO,2021.0,1.0,412.0,51.5,NPO
5,NPO,2021.0,2.0,17939.0,58.241615,NPO
6,NPO,2021.0,3.0,2500.0,100.0,NPO
7,NPO,2021.0,8.0,290.0,100.0,NPO
8,NPO,2021.0,9.0,1128.0,100.0,NPO
9,NPO,2021.0,11.0,15177.0,100.0,NPO
10,NPO,2021.0,12.0,572.0,100.0,NPO
11,NPO,2022.0,1.0,-1832.0,-20.635279,NPO
12,NPO,2022.0,2.0,65068.0,50.43562,NPO
13,NPO,2022.0,3.0,-9826.0,-72.30316,NPO
14,NPO,2022.0,6.0,825.0,100.0,NPO
15,NPO,2022.0,9.0,1241.0,100.0,NPO
16,NPO,2022.0,11.0,-8053.0,-51.991737,NPO
17,NPO,2022.0,12.0,845.0,100.0,NPO
18,NPO,2023.0,1.0,-173.0,-14.748508,NPO
19,NPO,2023.0,2.0,16181.0,20.513699,NPO
20,NPO,2023.0,3.0,33828.0,87.573784,NPO
21,NPO,2023.0,6.0,432.0,100.0,NPO
22,NPO,2023.0,8.0,-2923.0,-100.0,NPO
23,NPO,2023.0,9.0,452.0,100.0,NPO
24,NPO,2023.0,12.0,378.0,100.0,NPO
25,NPO,2024.0,2.0,34887.0,35.264687,NPO
26,NPO,2024.0,3.0,-122.0,-10.627177,NPO
27,NPO,2024.0,5.0,-1031.0,-100.0,NPO
28,NPO,2024.0,6.0,547.0,100.0,NPO
0,TRIN,2019.0,2.0,-3268.0,-100.0,TRIN
1,TRIN,2019.0,3.0,-388739.0,-60.860382,TRIN
2,TRIN,2021.0,1.0,61100.0,100.0,TRIN
3,TRIN,2021.0,3.0,23700.0,100.0,TRIN
4,TRIN,2021.0,5.0,5200.0,100.0,TRIN
5,TRIN,2021.0,6.0,702.0,100.0,TRIN
6,TRIN,2021.0,8.0,3560.0,100.0,TRIN
7,TRIN,2021.0,9.0,521837.0,100.0,TRIN
8,TRIN,2021.0,11.0,2940.0,100.0,TRIN
9,TRIN,2022.0,3.0,614500.0,100.0,TRIN
10,TRIN,2022.0,5.0,28677.0,100.0,TRIN
11,TRIN,2022.0,6.0,13540.0,100.0,TRIN
12,TRIN,2022.0,8.0,36783.0,100.0,TRIN
13,TRIN,2022.0,12.0,44545.0,100.0,TRIN
14,TRIN,2023.0,3.0,542510.0,78.87865,TRIN
15,TRIN,2023.0,5.0,6518.0,100.0,TRIN
16,TRIN,2023.0,6.0,16061.0,100.0,TRIN
17,TRIN,2023.0,8.0,3531.0,100.0,TRIN
18,TRIN,2023.0,9.0,-36370.0,-100.0,TRIN
19,TRIN,2023.0,11.0,2786.0,100.0,TRIN
20,TRIN,2023.0,12.0,-38791.0,-100.0,TRIN
21,TRIN,2024.0,3.0,551256.0,75.985214,TRIN
22,TRIN,2024.0,6.0,-33083.0,-55.356995,TRIN
0,IPWR,2019.0,10.0,-134076.0,-100.0,IPWR
1,IPWR,2019.0,11.0,201914.0,100.0,IPWR
2,IPWR,2021.0,10.0,-10000.0,-33.333332,IPWR
3,IPWR,2021.0,11.0,-400.0,-33.333332,IPWR
4,IPWR,2021.0,12.0,100000.0,100.0,IPWR
5,IPWR,2022.0,1.0,6548.0,100.0,IPWR
6,IPWR,2022.0,4.0,17966.0,100.0,IPWR
7,IPWR,2022.0,12.0,142549.0,85.128784,IPWR
8,IPWR,2023.0,1.0,27550.0,100.0,IPWR
9,IPWR,2023.0,5.0,8202.0,100.0,IPWR
10,IPWR,2023.0,12.0,-20661.0,-100.0,IPWR
11,IPWR,2024.0,1.0,38710.0,100.0,IPWR
12,IPWR,2024.0,6.0,125000.0,100.0,IPWR
0,EVV,2019.0,1.0,-147399.0,-100.0,EVV
1,EVV,2019.0,12.0,101397.0,100.0,EVV
2,EVV,2021.0,12.0,8000.0,100.0,EVV
3,EVV,2022.0,12.0,-8000.0,-100.0,EVV
4,EVV,2023.0,2.0,-1012.0,-100.0,EVV
5,EVV,2023.0,3.0,50.0,100.0,EVV
0,BGS,2019.0,2.0,55673.0,68.60928,BGS
1,BGS,2019.0,3.0,1200.0,100.0,BGS
2,BGS,2019.0,6.0,5731.0,100.0,BGS
3,BGS,2020.0,4.0,-3660.0,-100.0,BGS
4,BGS,2020.0,6.0,43024.0,100.0,BGS
5,BGS,2020.0,7.0,4268.0,100.0,BGS
6,BGS,2021.0,3.0,30253.0,52.26036,BGS
7,BGS,2021.0,6.0,33171.0,41.624523,BGS
8,BGS,2021.0,10.0,80681.0,100.0,BGS
9,BGS,2022.0,2.0,120122.0,48.425354,BGS
10,BGS,2022.0,3.0,26362.0,65.84903,BGS
11,BGS,2022.0,6.0,89842.0,97.46154,BGS
12,BGS,2022.0,9.0,-13875.0,-100.0,BGS
13,BGS,2022.0,10.0,2146.0,100.0,BGS
14,BGS,2022.0,11.0,20000.0,100.0,BGS
15,BGS,2023.0,1.0,900000.0,100.0,BGS
16,BGS,2023.0,2.0,111962.0,47.57336,BGS
17,BGS,2023.0,3.0,183517.0,81.27953,BGS
18,BGS,2023.0,6.0,117712.0,80.99078,BGS
0,NEPH,2019.0,11.0,2750.0,100.0,NEPH
1,NEPH,2019.0,12.0,37503.0,100.0,NEPH
2,NEPH,2020.0,5.0,2732.0,100.0,NEPH
3,NEPH,2020.0,8.0,950.0,100.0,NEPH
4,NEPH,2020.0,10.0,166667.0,100.0,NEPH
5,NEPH,2020.0,11.0,2500.0,100.0,NEPH
6,NEPH,2021.0,1.0,38535.0,100.0,NEPH
7,NEPH,2021.0,2.0,40557.0,100.0,NEPH
8,NEPH,2021.0,8.0,11000.0,100.0,NEPH
9,NEPH,2021.0,12.0,86035.0,100.0,NEPH
10,NEPH,2022.0,2.0,-6389.0,-100.0,NEPH
11,NEPH,2022.0,3.0,0.0,0.0,NEPH
12,NEPH,2022.0,9.0,13115.0,100.0,NEPH
13,NEPH,2023.0,1.0,169122.0,100.0,NEPH
14,NEPH,2023.0,8.0,2000.0,100.0,NEPH
15,NEPH,2023.0,11.0,122524.0,100.0,NEPH
16,NEPH,2023.0,12.0,60167.0,100.0,NEPH
17,NEPH,2024.0,3.0,7000.0,3.685646,NEPH
18,NEPH,2024.0,5.0,94698.0,100.0,NEPH
0,FC,2019.0,1.0,32290.0,100.0,FC
1,FC,2019.0,12.0,-2129104.0,-64.58563,FC
2,FC,2020.0,4.0,-4000.0,-100.0,FC
3,FC,2020.0,5.0,-4000.0,-100.0,FC
4,FC,2020.0,6.0,3674.0,14.560875,FC
5,FC,2020.0,10.0,226638.0,67.52695,FC
6,FC,2020.0,11.0,-8110.0,-100.0,FC
7,FC,2021.0,1.0,87022.0,21.403624,FC
8,FC,2021.0,10.0,75566.0,32.8023,FC
9,FC,2021.0,11.0,-1555.0,-100.0,FC
10,FC,2022.0,1.0,10260.0,63.099632,FC
11,FC,2022.0,5.0,-1600.0,-100.0,FC
12,FC,2022.0,7.0,-12750.0,-100.0,FC
13,FC,2022.0,8.0,-2100.0,-100.0,FC
14,FC,2022.0,10.0,1921.0,10.793954,FC
15,FC,2022.0,11.0,-200.0,-100.0,FC
16,FC,2023.0,1.0,15882.0,100.0,FC
17,FC,2023.0,8.0,-9937.0,-100.0,FC
18,FC,2023.0,10.0,209244.0,36.91959,FC
19,FC,2024.0,1.0,23136.0,100.0,FC
20,FC,2024.0,5.0,-33257.0,-100.0,FC
0,LNBY,2019.0,9.0,40722700.0,100.0,LNBY
1,LNBY,2024.0,4.0,-59167400.0,-100.0,LNBY
0,AWRE,2019.0,1.0,44747.0,81.73416,AWRE
1,AWRE,2019.0,5.0,3878.0,12.072722,AWRE
2,AWRE,2019.0,7.0,45952.0,100.0,AWRE
3,AWRE,2019.0,8.0,1238052.0,100.0,AWRE
4,AWRE,2019.0,9.0,20000.0,100.0,AWRE
5,AWRE,2019.0,10.0,10000.0,100.0,AWRE
6,AWRE,2019.0,11.0,67891.0,100.0,AWRE
7,AWRE,2019.0,12.0,1000.0,100.0,AWRE
8,AWRE,2020.0,5.0,15000.0,100.0,AWRE
9,AWRE,2020.0,6.0,76160.0,0.8165912,AWRE
10,AWRE,2020.0,7.0,5000.0,100.0,AWRE
11,AWRE,2020.0,8.0,10000.0,100.0,AWRE
12,AWRE,2020.0,9.0,20000.0,100.0,AWRE
13,AWRE,2020.0,10.0,10000.0,100.0,AWRE
14,AWRE,2020.0,11.0,25000.0,100.0,AWRE
15,AWRE,2020.0,12.0,87232.0,100.0,AWRE
